Uberon ID	Uberon name	9606
UBERON:2001656	upper pharyngeal 5 tooth plate	T
UBERON:2001657	upper pharyngeal 5 tooth	T
UBERON:2001658	upper pharyngeal tooth plate	T
UBERON:2001659	upper pharyngeal tooth	T
UBERON:2001660	basibranchial tooth	T
UBERON:2001661	basibranchial tooth plate	T
UBERON:2001662	basibranchial 4 tooth plate	T
UBERON:2001663	basibranchial 4 tooth	T
UBERON:2001664	basibranchial 2 tooth plate	T
UBERON:2001665	basibranchial 2 tooth	T
UBERON:2001666	rudimentary neural arch	T
UBERON:2001671	anal fin radial bone	F
UBERON:2001672	dorsal fin radial bone	F
UBERON:2001674	infraorbital 6	T
UBERON:2001675	mesethmoid cornu	T
UBERON:2001676	mesethmoid-premaxillary joint	T
UBERON:2001677	mesethmoid-nasal joint	T
UBERON:2001678	mesethmoid-frontal joint	T
UBERON:2001679	mesethmoid-lateral ethmoid joint	T
UBERON:2001680	mesethmoid-vomer joint	T
UBERON:2001681	cornu mesial process	T
UBERON:2001683	transcapular ligament	T
UBERON:2001684	ossified transcapular ligament	T
UBERON:2001685	lateral ethmoid-ectopterygoid ligament	T
UBERON:2001686	bony shelf above orbit	T
UBERON:2001687	interopercular-mandibular ligament	T
UBERON:2001688	palatine cartilage	T
UBERON:2001689	pterygoquadrate cartilage	T
UBERON:2001690	anterior cartilage of palatine	T
UBERON:2001691	posterior cartilage of palatine	T
UBERON:2001692	median premaxilla	T
UBERON:2001693	protractor operculi	T
UBERON:2001694	humerovertebral ligament	T
UBERON:2001695	mediopharyngobranchial	T
UBERON:2001696	gongyloid cartilage	T
UBERON:2001697	transverse radial	T
UBERON:2001698	anal-fin stay	F
UBERON:2001699	dorsal-fin stay	F
UBERON:2001700	caudal-fin stay	F
UBERON:2001701	basibranchial 5 bone	T
UBERON:2001702	infraorbital 7	T
UBERON:2001703	infraorbital 8	T
UBERON:2001704	infraorbital 9	T
UBERON:2001705	infraorbital 10	T
UBERON:2001706	infraorbital 11	T
UBERON:2001707	infraorbital 12	T
UBERON:2001708	dermosphenotic	T
UBERON:2001709	infraorbital series	T
UBERON:2001710	opercle-interopercle joint	T
UBERON:2001711	frontal-pterotic joint	T
UBERON:2001713	caudal principal ray 1	F
UBERON:2001714	caudal principal ray 2	F
UBERON:2001715	caudal principal ray 3	F
UBERON:2001716	caudal principal ray 4	F
UBERON:2001717	caudal principal ray 5	F
UBERON:2001718	caudal principal ray 6	F
UBERON:2001719	caudal principal ray 7	F
UBERON:2001720	caudal principal ray 8	F
UBERON:2001721	caudal principal ray 9	F
UBERON:2001722	caudal principal ray 10	F
UBERON:2001723	caudal principal ray 11	F
UBERON:2001724	caudal principal ray 12	F
UBERON:2001725	caudal principal ray 13	F
UBERON:2001726	caudal principal ray 14	F
UBERON:2001727	caudal principal ray 15	F
UBERON:2001728	caudal principal ray 16	F
UBERON:2001729	caudal principal ray 17	F
UBERON:2001730	caudal principal ray 18	F
UBERON:2001731	caudal principal ray 19	F
UBERON:2001732	vertebral element 5	T
UBERON:2001733	mesethmoid ventral diverging lamella	T
UBERON:2001734	posterior process of basipterygium	T
UBERON:2001735	scapular foramen	T
UBERON:2001737	coracoid foramen	F
UBERON:2001739	anterior cranial fontanel	T
UBERON:2001740	posterior cranial fontanel	T
UBERON:2001741	trigeminofacial foramen	T
UBERON:2001742	auditory foramen	T
UBERON:2001744	replacement tooth trench	T
UBERON:2001745	premaxilla replacement tooth trench	T
UBERON:2001746	dentary replacement tooth trench	T
UBERON:2001747	lateral mesethmoid wing	T
UBERON:2001748	superficial ophthalmic nerve foramen	T
UBERON:2001749	dentary-anguloarticular joint	T
UBERON:2001750	rib of vertebra 6	T
UBERON:2001751	rib of vertebra 5	T
UBERON:2001752	pre-narial cartilage	T
UBERON:2001753	posttemporal fossa	T
UBERON:2001754	dorsal fin lepidotrichium 1	F
UBERON:2001755	dorsal fin lepidotrichium 2	F
UBERON:2001756	dorsal fin lepidotrichium 3	F
UBERON:2001757	dorsal fin lepidotrichium 4	F
UBERON:2001758	dorsal fin lepidotrichium 5	F
UBERON:2001759	dorsal fin lepidotrichium 6	F
UBERON:2001760	dorsal fin lepidotrichium 7	F
UBERON:2001761	pectoral fin lepidotrichium 1	F
UBERON:2001762	pectoral fin lepidotrichium 2	F
UBERON:2001763	pectoral fin lepidotrichium 3	F
UBERON:2001764	pectoral fin lepidotrichium 4	F
UBERON:2001765	pectoral fin lepidotrichium 5	F
UBERON:2001766	pectoral fin lepidotrichium 6	F
UBERON:2001767	pectoral fin lepidotrichium 7	F
UBERON:2001768	retractor tentaculi	T
UBERON:2001769	anal fin lepidotrichium 1	F
UBERON:2001770	anal fin lepidotrichium 2	F
UBERON:2001771	anal fin lepidotrichium 3	F
UBERON:2001772	anal fin lepidotrichium 4	F
UBERON:2001773	anal fin lepidotrichium 5	F
UBERON:2001774	anal fin lepidotrichium 6	F
UBERON:2001775	anal fin lepidotrichium 7	F
UBERON:2001776	pelvic fin lepidotrichium 1	F
UBERON:2001777	pelvic fin lepidotrichium 2	F
UBERON:2001778	pelvic fin lepidotrichium 3	F
UBERON:2001779	pelvic fin lepidotrichium 4	F
UBERON:2001780	pelvic fin lepidotrichium 5	F
UBERON:2001781	pelvic fin lepidotrichium 6	F
UBERON:2001782	pelvic fin lepidotrichium 7	F
UBERON:2001783	supraoccipital crest	T
UBERON:2001784	autopalatine-vomer joint	T
UBERON:2001785	branched dorsal fin ray	F
UBERON:2001786	unbranched dorsal fin ray	F
UBERON:2001787	pectoral fin spine	F
UBERON:2001788	pelvic splint	F
UBERON:2001789	dorsal fin spine 1	F
UBERON:2001790	dorsal fin spine 2	F
UBERON:2001792	pharyngobranchial 3 bone uncinate process	T
UBERON:2001793	pharyngobranchial 4 bone uncinate process	T
UBERON:2001794	orbitosphenoid-prootic joint	T
UBERON:2001795	ceratohyal foramen	T
UBERON:2001796	epibranchial 2 bone uncinate process	T
UBERON:2001797	epibranchial 1 bone uncinate process	T
UBERON:2001798	epicentral bone	T
UBERON:2001799	recessus lateralis	T
UBERON:2001800	cephalic rib	T
UBERON:2001801	quadrate-hyomandibula joint	F
UBERON:2001803	quadrate-metapterygoid joint	F
UBERON:2001804	olfactory nerve foramen	T
UBERON:2001805	articular bone	T
UBERON:2001806	intracranial diverticulum of swimbladder	F
UBERON:2001807	preepiotic fossa	T
UBERON:2001808	facial foramen	T
UBERON:2001809	trigeminal foramen	T
UBERON:2001810	supraorbital sensory canal	F
UBERON:2001811	infraorbital sensory canal	F
UBERON:2001812	preoperculo-mandibular sensory canal	F
UBERON:2001813	preopercular sensory canal	F
UBERON:2001814	mandibular sensory canal	F
UBERON:2001815	nuchal plate	T
UBERON:2001816	anterior nuchal plate	T
UBERON:2001817	middle nuchal plate	F
UBERON:2001818	dorsal fin proximal radial bone 1	F
UBERON:2001819	dorsal fin proximal radial bone 2	F
UBERON:2001820	posterior nuchal plate	F
UBERON:2001821	notochord posterior region	F
UBERON:2001822	epibranchial 3 bone uncinate process	T
UBERON:2001823	epibranchial 4 bone uncinate process	T
UBERON:2001824	lateral line scale	F
UBERON:2001825	urohyal lateral process	T
UBERON:2001826	urohyal median process	T
UBERON:2001827	premaxillary-maxillary ligament	T
UBERON:2001828	primordial ligament	T
UBERON:2001829	caudal fin dorsal procurrent ray	F
UBERON:2001830	caudal fin ventral procurrent ray	F
UBERON:2001831	pterosphenoid-orbitosphenoid joint	T
UBERON:2001832	parasphenoid-basioccipital joint	T
UBERON:2001833	premaxillary tooth row	T
UBERON:2001840	tip	T
UBERON:2001841	interhyal-epihyal joint	T
UBERON:2001842	epihyal-ceratohyal joint	T
UBERON:2001843	ceratohyal-dorsal hypohyal joint	T
UBERON:2001844	ceratohyal-ventral hypohyal joint	T
UBERON:2001845	dorsal hypohyal-ventral hypohyal joint	T
UBERON:2001846	inter-ventral hypohyal joint	T
UBERON:2001847	dorsal hypohyal-urohyal joint	T
UBERON:2001848	ventral hypohyal-urohyal joint	T
UBERON:2001849	epihyal-branchiostegal ray joint	T
UBERON:2001850	ceratohyal-branchiostegal ray joint	T
UBERON:2001852	postcleithrum 1	T
UBERON:2001853	postcleithrum 2	T
UBERON:2001854	postcleithrum 3	T
UBERON:2001855	hyomandibular condyle for the opercle	T
UBERON:2001856	gill ray	T
UBERON:2001857	hyoidean artery	F
UBERON:2001858	suprapharyngobranchial	T
UBERON:2001859	pharyngobranchial 1 tooth plate	T
UBERON:2001860	epibranchial 4-upper pharyngeal toothplate joint	T
UBERON:2001861	epibranchial 3-pharyngobranchial 3 joint	T
UBERON:2001862	epibranchial 3-pharyngobranchial 4 joint	T
UBERON:2001863	inter-hypobranchial 3 joint	T
UBERON:2001864	basibranchial 1 cartilage	T
UBERON:2001865	basibranchial 4 cartilage	T
UBERON:2001866	basibranchial 5 cartilage	T
UBERON:2001867	post-ceratobranchial cartilage	T
UBERON:2001869	supraneural 2 cartilage	T
UBERON:2001870	supraneural 3 cartilage	T
UBERON:2001871	Weberian ossicle set	T
UBERON:2001872	trunk sensory canal system	F
UBERON:2001873	head sensory canal system	F
UBERON:2001874	basibranchial 2 cartilage	T
UBERON:2001875	opercular series	T
UBERON:2001876	basibranchial 3 cartilage	T
UBERON:2001877	neural arch 1	T
UBERON:2001878	rib of vertebra 2	T
UBERON:2001879	rib of vertebra 1	T
UBERON:2001880	rib of vertebra 3	T
UBERON:2001881	rib of vertebra 4	T
UBERON:2001882	parapophysis + rib of vertebra 3	T
UBERON:2001883	parapophysis + rib of vertebra 3 + rib of vertebra 4	T
UBERON:2001884	accessory neural arch	T
UBERON:2001885	neural spine 1	T
UBERON:2001886	neural spine 2	T
UBERON:2001887	neural spine 3	T
UBERON:2001888	supraneural 1 bone	T
UBERON:2001889	supraneural 1 cartilage	T
UBERON:2001892	interhyal element	T
UBERON:2001893	hypobranchial element	T
UBERON:2001894	hypobranchial 1 element	T
UBERON:2001895	hypobranchial 2 element	T
UBERON:2001896	hypobranchial 3 element	T
UBERON:2001897	hypobranchial 4 element	T
UBERON:2001898	ceratobranchial element	T
UBERON:2001899	ceratobranchial 1 element	T
UBERON:2001900	ceratobranchial 2 element	T
UBERON:2001901	ceratobranchial 3 element	T
UBERON:2001902	ceratobranchial 4 element	T
UBERON:2001903	ceratobranchial 5 element	T
UBERON:2001904	epibranchial element	T
UBERON:2001905	epibranchial 1 element	T
UBERON:2001906	epibranchial 2 element	T
UBERON:2001907	epibranchial 3 element	T
UBERON:2001908	epibranchial 4 element	T
UBERON:2001909	pharyngobranchial element	T
UBERON:2001910	pharyngobranchial 1 element	T
UBERON:2001911	pharyngobranchial 2 element	T
UBERON:2001912	pharyngobranchial 3 element	T
UBERON:2001913	pharyngobranchial 4 element	T
UBERON:2001915	basibranchial 1 element	T
UBERON:2001916	basibranchial 2 element	T
UBERON:2001917	basibranchial 3 element	T
UBERON:2001918	basibranchial 4 element	T
UBERON:2001919	basibranchial 5 element	T
UBERON:2001920	pseudotympanum	T
UBERON:2001921	adipose eyelid	T
UBERON:2001922	inter-frontal joint	T
UBERON:2001923	aortic canal	T
UBERON:2001924	occipital artery foramen	T
UBERON:2001925	spiracular canal	T
UBERON:2001926	posterior myodome	T
UBERON:2001927	anterior myodome	T
UBERON:2001928	articular fossa of opercle	T
UBERON:2001929	epioccipital posterior process	T
UBERON:2001930	accessory vomerine tooth plate	T
UBERON:2001931	infranuchal scute	T
UBERON:2001932	sensory canal tubular ossicle	F
UBERON:2001933	sensory canal tubule	F
UBERON:2001934	rostral plate	T
UBERON:2001935	oral disk	T
UBERON:2001936	posterior nasal barbel	T
UBERON:2001937	anterior nasal barbel	T
UBERON:2001938	maxillary barbel	T
UBERON:2001939	inter-basipterygium joint	T
UBERON:2001940	vertebra 4-vertebra 5 joint	T
UBERON:2001941	orbitosphenoid-lateral ethmoid joint	T
UBERON:2001942	autopalatine-maxillary joint	T
UBERON:2001943	metapterygoid-autopalatine ligament	T
UBERON:2001944	lateral ethmoid-autopalatine ligament	T
UBERON:2001945	mesethmoid-premaxillary ligament	T
UBERON:2001946	mesethmoid-maxillary ligament	T
UBERON:2001947	hyomandibular-otic region joint	T
UBERON:2001948	anal-fin hook	F
UBERON:2001949	caudal-fin hook	F
UBERON:2001950	inter-premaxillary joint	T
UBERON:2001951	skin flap	T
UBERON:2001952	dentary tooth row	T
UBERON:2001956	epibranchial 1 bone proximal cartilage	T
UBERON:2001957	epibranchial 2 bone proximal cartilage	T
UBERON:2001958	ceratobranchial 3 bone distal cartilage	T
UBERON:2001959	ceratobranchial 4 bone proximal cartilage	T
UBERON:2001960	ceratobranchial 4 bone distal cartilage	T
UBERON:2001961	ceratobranchial 5 bone distal cartilage	T
UBERON:2001962	hypobranchial 1 bone distal cartilage	T
UBERON:2001963	hypobranchial 2 bone distal cartilage	T
UBERON:2001964	epibranchial 3 bone uncinate process cartilage	T
UBERON:2001965	epibranchial 4 bone uncinate process cartilage	T
UBERON:2001966	epibranchial 5 element	T
UBERON:2001968	outer mental barbel	T
UBERON:2001969	inner mental barbel	T
UBERON:2001971	parapophysis 4	T
UBERON:2001972	intercostal ligament	T
UBERON:2001974	subtemporal fossa	T
UBERON:2001975	suprabranchial artery	T
UBERON:2001976	interorbital septum	T
UBERON:2001977	pad	T
UBERON:2001978	maxillary tooth row	T
UBERON:2001979	hyomandibula-metapterygoid joint	F
UBERON:2001980	vertebral element 6	T
UBERON:2001981	vertebral element 7	T
UBERON:2001982	vertebral element 8	T
UBERON:2001983	centrum 1	T
UBERON:2001984	centrum 2	T
UBERON:2001985	centrum 3	T
UBERON:2001986	centrum 4	T
UBERON:2001987	centrum 5	T
UBERON:2001988	centrum 6	T
UBERON:2001989	mandibular-hyoid median cartilage	T
UBERON:2001990	epibranchial arborescent organ	T
UBERON:2001991	lateral bone	T
UBERON:2001992	branched anal fin ray	F
UBERON:2001993	branched pectoral fin ray	F
UBERON:2001994	gill raker row	T
UBERON:2001995	papilla	T
UBERON:2001996	maxillary canal	T
UBERON:2001997	parietal-supraoccipital	T
UBERON:2001998	posttemporal-supracleithrum	T
UBERON:2001999	posterior cleithral process	F
UBERON:2002000	posterior dentation of pectoral fin spine	F
UBERON:2002001	anterior dentation of pectoral fin spine	F
UBERON:2002002	anterior distal serration of pectoral fin spine	F
UBERON:2002003	posterior dentation of dorsal fin spine 2	F
UBERON:2002004	anterior dentation of dorsal fin spine 2	T
UBERON:2002005	canal plate	T
UBERON:2002006	axillary pore	T
UBERON:2002007	supraneural 4 bone	T
UBERON:2002008	neural lamina	T
UBERON:2002009	medial cartilage of palatine	T
UBERON:2002010	hyoideomandibular nerve	T
UBERON:2002011	lateral fontanel of frontal	T
UBERON:2002012	dentary foramen	T
UBERON:2002013	ascending limb of ceratobranchial 5 bone	T
UBERON:2002014	ascending limb of ceratobranchial 5 cartilage	T
UBERON:2002015	pharyngobranchial tooth plate	T
UBERON:2002016	pharyngobranchial 4 tooth plate	T
UBERON:2002017	anterior limb of ceratobranchial 5 bone	T
UBERON:2002018	anterior limb of ceratobranchial 5 cartilage	T
UBERON:2002019	pterotic-posttemporal-supracleithrum	T
UBERON:2002020	hypomaxilla	T
UBERON:2002021	ascending process of the parasphenoid	T
UBERON:2002022	dermethmoid	T
UBERON:2002023	second preethmoid	T
UBERON:2002024	mental barbel	T
UBERON:2002026	pectoral fin proximal radial bone 1	F
UBERON:2002027	pectoral fin proximal radial bone 2	F
UBERON:2002028	pectoral fin proximal radial bone 3	F
UBERON:2002029	pectoral fin proximal radial bone 4	F
UBERON:2002030	ventral keel of coracoid	F
UBERON:2002031	orbital foramen	T
UBERON:2002032	lateral ethmoid-frontal joint	T
UBERON:2002033	prootic-pterosphenoid joint	T
UBERON:2002034	prootic-exoccipital joint	T
UBERON:2002038	basioccipital-exoccipital joint	T
UBERON:2002039	dilatator fossa	T
UBERON:2002040	inter-coracoid joint	T
UBERON:2002041	parapophysis 6	T
UBERON:2002042	parapophysis 5	T
UBERON:2002043	posterior limb of parapophysis 4	T
UBERON:2002044	anterior limb of parapophysis 4	T
UBERON:2002050	Schreckstoff	T
UBERON:2002051	circulus	F
UBERON:2002052	prootic depression	T
UBERON:2002053	bony plate	T
UBERON:2002054	vertebra 5-vertebra 6 joint	T
UBERON:2002055	vertebra 6 - vertebra 7 joint	T
UBERON:2002056	hypural 6	F
UBERON:2002057	gill opening	T
UBERON:2002058	Weberian complex centrum	T
UBERON:2002059	posttemporal-parietal joint	T
UBERON:2002061	predorsal vertebra	T
UBERON:2002062	branched caudal fin ray	F
UBERON:2002063	nuchal plate series	T
UBERON:2002064	uroneural 1	F
UBERON:2002065	ural centrum 1	F
UBERON:2002066	auditory fenestra	T
UBERON:2002067	upper hypural set	F
UBERON:2002068	lower hypural set	F
UBERON:2002069	distal cartilage of posterior process of basipterygium	T
UBERON:2002070	internal anterior process of basipterygium	T
UBERON:2002071	distal cartilage of internal anterior process of basipterygium	T
UBERON:2002072	middle anterior process of basipterygium	T
UBERON:2002073	distal cartilage of middle anterior process of basipterygium	T
UBERON:2002074	external anterior process of basipterygium	T
UBERON:2002075	distal cartilage of external anterior process of basipterygium	T
UBERON:2002076	lateral process of basipterygium	T
UBERON:2002077	lateropterygium	F
UBERON:2002078	hypural plate	F
UBERON:2002079	leptocephalous larva	F
UBERON:2002080	spina occipitalis	T
UBERON:2002082	basal fulcrum	F
UBERON:2002083	fringing fulcrum	F
UBERON:2002084	pleurostyle	F
UBERON:2002085	ural centrum	F
UBERON:2002086	pelvic axillary process	F
UBERON:2002087	pectoral axillary process	F
UBERON:2002088	interhaemal bone	T
UBERON:2002089	gular plate	T
UBERON:2002090	pro-otic fossa	T
UBERON:2002091	median caudal cartilage	F
UBERON:2002092	rostral cartilage	T
UBERON:2002094	dorsal fin pterygiophore 1	F
UBERON:2002095	third posttemporal fossa	T
UBERON:2002096	bony plate series	T
UBERON:2002097	sensory canal pore series	T
UBERON:2002098	hemal spine series	F
UBERON:2002099	lateral line scale series	F
UBERON:2002101	branchiostegal ray series	T
UBERON:2002102	epibranchial series	T
UBERON:2002103	ceratobranchial series	T
UBERON:2002105	electrosensory lateral line lobe	T
UBERON:2002106	eminentia granularis	T
UBERON:2002107	medullary command nucleus	T
UBERON:2002108	buccal papilla	T
UBERON:2002109	uroneural 2	F
UBERON:2002110	metapterygoid-quadrate fenestra	T
UBERON:2002111	prootic bulla	T
UBERON:2002112	preural 3 vertebra	F
UBERON:2002114	cotylephore	T
UBERON:2002115	uroneural 3	F
UBERON:2002116	epibranchial organ	T
UBERON:2002117	ovipositor	T
UBERON:2002118	scale radius	F
UBERON:2002119	dermal scale focus	F
UBERON:2002120	orbitosphenoid septum	T
UBERON:2002122	pouch scale	F
UBERON:2002123	neural arch 5	T
UBERON:2002124	nuptial tubercle	T
UBERON:2002125	caudal-fin organ	F
UBERON:2002126	caudal-fin ray pump	F
UBERON:2002127	myorhabdoid bone	T
UBERON:2002128	cavum sinus imparis	T
UBERON:2002129	caudal rod	T
UBERON:2002130	caudal appendage	T
UBERON:2002132	hypural 7	F
UBERON:2002133	dorsal organ	T
UBERON:2002141	annular ligament	T
UBERON:2002145	anterior swim bladder bud	T
UBERON:2002147	arrector muscle	T
UBERON:2002149	vertebral element 9	T
UBERON:2002150	vertebral element 10	T
UBERON:2002151	vertebral element 11	T
UBERON:2002152	vertebral element 12	T
UBERON:2002154	opercular cavity	T
UBERON:2002159	caudal basal fulcrum	F
UBERON:2002160	ural centrum 3	F
UBERON:2002161	ural centrum 4	F
UBERON:2002162	ural vertebra	F
UBERON:2002163	ural vertebra 1	F
UBERON:2002164	caudal principal ray set	F
UBERON:2002165	caudal procurrent ray set	F
UBERON:2002166	pseudourostyle	F
UBERON:2002167	stegural	F
UBERON:2002168	preural centrum 1 + ural centrum 1 + ural centrum 2	T
UBERON:2002172	branchial mesenchyme	T
UBERON:2002174	octaval nerve motor nucleus	T
UBERON:2002175	rostral octaval nerve motor nucleus	T
UBERON:2002176	caudal octaval nerve motor nucleus	T
UBERON:2002185	climbing fiber	F
UBERON:2002192	dorsolateral motor nucleus of vagal nerve	T
UBERON:2002193	dorsolateral septum	T
UBERON:2002195	epidermal placode	T
UBERON:2002200	hypobranchial muscle	T
UBERON:2002202	intermediate nucleus	T
UBERON:2002206	macula communis	T
UBERON:2002207	medial motor nucleus of vagal nerve	T
UBERON:2002210	mossy fiber	F
UBERON:2002214	os suspensorium medial flange	T
UBERON:2002215	otic vesicle protrusion	T
UBERON:2002216	otic vesicle ventral protrusion	T
UBERON:2002217	parasphenoid-pterosphenoid joint	T
UBERON:2002218	parallel fiber	F
UBERON:2002219	parvocellular preoptic nucleus	T
UBERON:2002221	pericardial muscle	T
UBERON:2002223	pillar of the semicircular canal	T
UBERON:2002224	pleuroperitoneal cavity	T
UBERON:2002225	posterior pronephric duct	T
UBERON:2002226	preglomerular nucleus	T
UBERON:2002229	presumptive atrium primitive heart tube	T
UBERON:2002232	presumptive cardiac ventricle primitive heart tube	T
UBERON:2002235	presumptive ventral mesoderm	T
UBERON:2002240	Purkinje cell layer corpus cerebelli	T
UBERON:2002241	Purkinje cell layer valvula cerebelli	F
UBERON:2002242	scale primordium	T
UBERON:2002244	supraoptic tract	T
UBERON:2002248	supratemporal commissure	F
UBERON:2002249	ctenius	F
UBERON:2002250	epural 2	F
UBERON:2002251	epural 3	F
UBERON:2002252	epural 1	F
UBERON:2002255	ocular side	T
UBERON:2002256	blind side	T
UBERON:2002257	premaxilla dentigerous process	T
UBERON:2002258	trituration tooth	T
UBERON:2002260	premaxillary-maxillary joint	T
UBERON:2002261	dorsal fin spine	F
UBERON:2002262	anal fin spine	F
UBERON:2002263	epineural 1	T
UBERON:2002264	epineural 2	T
UBERON:2002265	epineural 3	T
UBERON:2002266	epineural 4	T
UBERON:2002267	epineural 5	T
UBERON:2002268	epineural 6	T
UBERON:2002269	interarcual cartilage	T
UBERON:2002270	pelvic fin spine	F
UBERON:2002271	ventral caudal procurrent ray 2	F
UBERON:2002272	ventral caudal procurrent ray 1	F
UBERON:2002273	ctenoid scale	F
UBERON:2002274	transforming ctenoid scale	F
UBERON:2002275	Jakubowski's organ	F
UBERON:2002277	pectoral fin distal radial bone 1	F
UBERON:2002279	pectoral fin distal radial bone 2	F
UBERON:2002280	pectoral fin distal radial bone 3	F
UBERON:2002281	retractor posttemporalis	T
UBERON:2002282	preopercle-opercle joint	T
UBERON:2002283	melanophore spot	T
UBERON:2002284	body marking	T
UBERON:2002285	cycloid scale	F
UBERON:2002291	fulcrum	F
UBERON:2002292	epaxial basal fulcrum	F
UBERON:2002293	hypaxial basal fulcrum	F
UBERON:2002294	fish scute	T
UBERON:2005000	basal communicating artery	T
UBERON:2005010	mid cerebral vein	T
UBERON:2005011	pseudobranchial artery	T
UBERON:2005012	afferent filamental artery	F
UBERON:2005013	concurrent branch afferent branchial artery	F
UBERON:2005014	recurrent branch afferent branchial artery	F
UBERON:2005015	afferent lamellar arteriole	F
UBERON:2005017	primordial midbrain channel	T
UBERON:2005018	efferent filamental artery	F
UBERON:2005019	efferent lamellar arteriole	F
UBERON:2005020	central artery	T
UBERON:2005021	cerebellar central artery	T
UBERON:2005022	opercular artery	T
UBERON:2005025	dorsal longitudinal anastomotic vessel	F
UBERON:2005026	primary head sinus	T
UBERON:2005027	posterior cerebral vein	T
UBERON:2005029	rostral blood island	T
UBERON:2005030	dorsal ciliary vein	T
UBERON:2005031	dorsal longitudinal vein	T
UBERON:2005032	optic vein	T
UBERON:2005034	parachordal vessel	F
UBERON:2005036	supraintestinal artery	T
UBERON:2005038	supraintestinal vein	T
UBERON:2005039	anterior lateral mesoderm	T
UBERON:2005044	optic artery	T
UBERON:2005048	primitive prosencephalic artery	T
UBERON:2005049	prosencephalic artery	T
UBERON:2005050	palatocerebral artery	T
UBERON:2005051	communicating vessel palatocerebral artery	T
UBERON:2005052	anterior mesencephalic central artery	T
UBERON:2005053	nasal ciliary artery	T
UBERON:2005054	inner optic circle	T
UBERON:2005055	median palatocerebral vein	T
UBERON:2005056	palatocerebral vein	T
UBERON:2005066	bulbus arteriosus outer layer	T
UBERON:2005067	bulbus arteriosus middle layer	T
UBERON:2005068	bulbus arteriosus inner layer	T
UBERON:2005072	endocardial ring	T
UBERON:2005073	atrioventricular ring	T
UBERON:2005074	central cardiac conduction system	T
UBERON:2005075	peripheral cardiac conduction system	T
UBERON:2005078	middle mesencephalic central artery	T
UBERON:2005079	posterior mesencephalic central artery	T
UBERON:2005080	anterior mesenteric artery	T
UBERON:2005082	dorsal branch nasal ciliary artery	T
UBERON:2005083	ventral branch nasal ciliary artery	T
UBERON:2005084	metencephalic artery	T
UBERON:2005085	nasal artery	T
UBERON:2005087	pectoral vein	T
UBERON:2005088	posterior mesenteric artery	T
UBERON:2005089	swim bladder artery	T
UBERON:2005093	nasal vein	T
UBERON:2005097	caudal fin vasculature	T
UBERON:2005098	central ray artery	T
UBERON:2005099	ray vein	T
UBERON:2005100	intervessel commissure	T
UBERON:2005101	interray vessel	T
UBERON:2005102	presumptive median fin fold	T
UBERON:2005103	presumptive ventral fin fold	T
UBERON:2005104	presumptive dorsal fin fold	T
UBERON:2005106	longitudinal lateral lymphatic vessel	T
UBERON:2005113	dorsal lateral line neuromast	F
UBERON:2005114	middle lateral line system	F
UBERON:2005115	primary posterior lateral line primordium	F
UBERON:2005116	secondary posterior lateral line primordium	F
UBERON:2005117	anterior lateral line primordium	F
UBERON:2005118	middle lateral line primordium	F
UBERON:2005119	barbel primordium	T
UBERON:2005121	middle lateral line placode	F
UBERON:2005122	dorsal axial hypoblast	T
UBERON:2005126	intestinal bulb epithelium	T
UBERON:2005135	primary dental epithelium	T
UBERON:2005144	ampullary nerve	T
UBERON:2005149	distal epidermal cap of regenerating fin/limb	T
UBERON:2005150	basal regeneration epithelium of regenerating fin/limb	T
UBERON:2005170	extrahepatic duct	T
UBERON:2005174	ventral liver lobe	T
UBERON:2005219	choroid plexus vascular circuit	T
UBERON:2005220	larval melanophore stripe	T
UBERON:2005221	dorsal larval melanophore stripe	T
UBERON:2005222	ventral larval melanophore stripe	T
UBERON:2005223	lateral larval melanophore stripe	T
UBERON:2005224	yolk larval melanophore stripe	T
UBERON:2005225	median fin radial bone	F
UBERON:2005226	median fin proximal radial bone	F
UBERON:2005227	protoneuromast	F
UBERON:2005228	segmented lepidotrichium	F
UBERON:2005245	inter-parietal joint	T
UBERON:2005248	trans-choroid plexus branch	T
UBERON:2005256	intervillus pockets	T
UBERON:2005259	continuous capillary	T
UBERON:2005260	fenestrated capillary	T
UBERON:2005264	supraoccipital-parietal joint	T
UBERON:2005265	hyomandibula-opercle joint	T
UBERON:2005266	pterotic fossa	T
UBERON:2005267	erector muscle	T
UBERON:2005268	preopercle horizontal limb-symplectic joint	T
UBERON:2005269	hypophyseal fenestra	T
UBERON:2005270	depressor muscle	T
UBERON:2005272	immature gonad	T
UBERON:2005273	intestinal mucosal muscle	T
UBERON:2005275	hyomandibular foramen	T
UBERON:2005276	inclinator muscle	T
UBERON:2005278	preopercle vertical limb-hyomandibula joint	T
UBERON:2005279	enteric circular muscle	T
UBERON:2005292	distal late tubule	T
UBERON:2005295	axial blood vessel	T
UBERON:2005303	caudal fin lymph vessel	T
UBERON:2005304	caudal fin blood vessel	T
UBERON:2005311	pronephric glomerular capsule epithelium	T
UBERON:2005316	fin fold pectoral fin bud	T
UBERON:2005317	pectoral fin fold	F
UBERON:2005319	intersegmental lymph vessel	T
UBERON:2005320	dorsal longitudinal lymphatic vessel	T
UBERON:2005338	posterior recess	T
UBERON:2005339	nucleus of the lateral recess	T
UBERON:2005340	nucleus of the posterior recess	T
UBERON:2005341	medial longitudinal catecholaminergic tract	T
UBERON:2005343	endohypothalamic tract	T
